"Filename","Path","Lifetime Authors","Lifetime Changes","Line Count","Coverage Percentage","Id",""
"server.js","/home/marczinusd/dev/vue/src/server/webpack-plugin/server.js","3","6","66","-1","9c82da66-42a8-4fb2-b307-f7d7a5c7e52f",""
"client.js","/home/marczinusd/dev/vue/src/server/webpack-plugin/client.js","4","8","65","-1","e5ac6abc-211b-40df-8af1-a577fb2ee62b",""
"util.js","/home/marczinusd/dev/vue/src/server/webpack-plugin/util.js","2","5","34","100","6a8a7ff0-05b9-452e-8891-3a23ae8e2261",""
"watcher.js","/home/marczinusd/dev/vue/src/core/observer/watcher.js","7","40","243","100","7aa8eb9d-91d0-45e7-8cea-faf03c37b70e",""
"template-stream.js","/home/marczinusd/dev/vue/src/server/template-renderer/template-stream.js","1","10","82","-1","c88512e7-109c-4062-aeec-f83e1db7cd13",""
"index.js","/home/marczinusd/dev/vue/src/core/observer/index.js","16","45","276","100","247485ac-1494-4e74-a1b8-34f916486bdb",""
"array.js","/home/marczinusd/dev/vue/src/core/observer/array.js","3","9","45","100","e91a26d8-5870-4151-8d12-2efa15604496",""
"scheduler.js","/home/marczinusd/dev/vue/src/core/observer/scheduler.js","9","27","190","100","abc48385-e3d7-4e7c-8e3c-b352202776fc",""
"dep.js","/home/marczinusd/dev/vue/src/core/observer/dep.js","7","11","66","100","db2dda5b-c2b6-4bc3-ad5d-7915f0d72e95",""
"create-component.js","/home/marczinusd/dev/vue/src/core/vdom/create-component.js","12","112","270","100","8e51c59e-034f-409f-bc48-4e2a11498a03",""
"vnode.js","/home/marczinusd/dev/vue/src/core/vdom/vnode.js","10","49","113","100","84f3b882-eb32-4374-b47b-f97ae81fa175",""
"patch.js","/home/marczinusd/dev/vue/src/core/vdom/patch.js","18","119","803","100","832776b1-82df-45ba-a845-e49add0d604b",""
"create-element.js","/home/marczinusd/dev/vue/src/core/vdom/create-element.js","11","55","166","100","1997f254-2ed4-4f83-9e6b-76a811c74762",""
"create-functional-component.js","/home/marczinusd/dev/vue/src/core/vdom/create-functional-component.js","4","26","155","100","d8e345e1-67ed-4ecf-bcd7-cc2f1a5120e3",""
"proxy.js","/home/marczinusd/dev/vue/src/core/instance/proxy.js","7","20","92","-1","3e8f86f1-9414-453e-b441-30f6f8046e7e",""
"traverse.js","/home/marczinusd/dev/vue/src/core/observer/traverse.js","2","4","40","100","857be46d-4e1a-4dcd-9687-3b5091fa99bd",""
"index.js","/home/marczinusd/dev/vue/src/server/template-renderer/index.js","11","35","277","100","4ffe0ecb-b597-4464-bace-80ecef76f466",""
"parse-template.js","/home/marczinusd/dev/vue/src/server/template-renderer/parse-template.js","2","5","42","-1","95289165-c0db-4468-aea9-197e85820de6",""
"create-async-file-mapper.js","/home/marczinusd/dev/vue/src/server/template-renderer/create-async-file-mapper.js","3","7","57","-1","aef3ec15-419a-40e2-ae10-9cf2f6bf6000",""
"render-stream.js","/home/marczinusd/dev/vue/src/server/render-stream.js","6","18","95","-1","586f2e84-4d5f-4200-8bb2-156decfaf888",""
"render.js","/home/marczinusd/dev/vue/src/server/render.js","7","72","437","100","7d30e574-79c6-4070-9706-b2d74f801a4c",""
"write.js","/home/marczinusd/dev/vue/src/server/write.js","2","9","50","-1","1ee63acd-a8f2-4def-8ebf-7d95b596456a",""
"util.js","/home/marczinusd/dev/vue/src/server/util.js","1","4","18","100","fb36860d-f6d8-49dc-a40a-aad1c779b583",""
"create-renderer.js","/home/marczinusd/dev/vue/src/server/create-renderer.js","5","45","152","-1","365ecad1-8d95-43f7-80e4-aed2e8afeb82",""
"create-basic-renderer.js","/home/marczinusd/dev/vue/src/server/create-basic-renderer.js","1","2","37","-1","d8ae0cb0-aa5c-400b-b943-1dd1c08f4b0a",""
"parser.js","/home/marczinusd/dev/vue/src/sfc/parser.js","9","17","134","100","5fe6b14d-4cab-4103-b1dc-b57828a9dd5c",""
"constants.js","/home/marczinusd/dev/vue/src/shared/constants.js","2","5","22","100","b28e24db-0c8b-465f-a3ef-9b859c5d5a71",""
"util.js","/home/marczinusd/dev/vue/src/shared/util.js","17","65","343","100","bb5a3196-bde2-4675-aff2-57d175843b24",""
"index.js","/home/marczinusd/dev/vue/src/core/index.js","3","48","26","100","7319f3d0-810e-4428-8abb-d4ba520bb57c",""
"config.js","/home/marczinusd/dev/vue/src/core/config.js","6","44","130","0","d2fab74e-698e-48c5-9b81-068aaa54b1f9",""
"codeframe.js","/home/marczinusd/dev/vue/src/compiler/codeframe.js","1","3","50","100","450150ea-705d-4754-a112-bfbff4ba35b9",""
"index.js","/home/marczinusd/dev/vue/src/compiler/index.js","1","22","25","100","09fe650e-9593-4443-b52e-023ca40b55ef",""
"to-function.js","/home/marczinusd/dev/vue/src/compiler/to-function.js","1","7","114","90.625","c102d89c-01d1-4bf1-8bd8-a23fa1688034",""
"create-compiler.js","/home/marczinusd/dev/vue/src/compiler/create-compiler.js","2","4","75","100","a8ceb4ef-f3fb-44c1-b77a-cb8b05520efb",""
"error-detector.js","/home/marczinusd/dev/vue/src/compiler/error-detector.js","6","18","128","100","28daa2d1-ff86-4459-948a-4e9ebfb98181",""
"optimizer.js","/home/marczinusd/dev/vue/src/compiler/optimizer.js","5","29","128","100","a2114975-7992-4f07-82c0-7a438adf6869",""
"helpers.js","/home/marczinusd/dev/vue/src/compiler/helpers.js","9","46","231","100","ffd5d787-0c0e-495f-8c3c-989244390637",""
"create-bundle-runner.js","/home/marczinusd/dev/vue/src/server/bundle-renderer/create-bundle-runner.js","3","17","150","-1","48babbb4-1589-4ec2-94d4-98bc9c42a486",""
"create-bundle-renderer.js","/home/marczinusd/dev/vue/src/server/bundle-renderer/create-bundle-renderer.js","1","10","151","-1","86a41608-f679-4a1b-9cb0-2a4c0bb56e34",""
"source-map-support.js","/home/marczinusd/dev/vue/src/server/bundle-renderer/source-map-support.js","1","2","45","-1","d520b351-47d8-45e6-843c-e5d7dff50731",""
"init.js","/home/marczinusd/dev/vue/src/core/instance/init.js","7","33","128","100","b5681e2c-49ce-431e-9187-adea69197598",""
"component.js","/home/marczinusd/dev/vue/src/platforms/weex/compiler/modules/recycle-list/component.js","1","6","16","100","bcf7647d-3402-4665-abb1-427cd3829299",""
"events.js","/home/marczinusd/dev/vue/src/core/instance/events.js","11","26","143","100","0c7bbc26-8826-429f-8013-870612803311",""
"inject.js","/home/marczinusd/dev/vue/src/core/instance/inject.js","11","27","73","100","2464896b-e19d-4353-a7ac-14d61dbe44b6",""
"entry-framework.js","/home/marczinusd/dev/vue/src/platforms/weex/entry-framework.js","3","15","187","-1","8ac186fa-e27a-4d1c-ab10-65a9d099d98c",""
"entry-runtime-factory.js","/home/marczinusd/dev/vue/src/platforms/weex/entry-runtime-factory.js","1","2","6","-1","b273a723-05bb-4044-b3ca-557adaaa00b3",""
"events.js","/home/marczinusd/dev/vue/src/compiler/codegen/events.js","11","53","190","100","020e69d0-9d50-47f2-9468-f46d2ae9d42e",""
"index.js","/home/marczinusd/dev/vue/src/compiler/codegen/index.js","22","160","618","100","84606905-2478-4111-bc71-13de4adc1679",""
"model.js","/home/marczinusd/dev/vue/src/compiler/directives/model.js","3","8","148","100","b93ca1e6-7e1b-4bd1-9192-79af587b8137",""
"on.js","/home/marczinusd/dev/vue/src/compiler/directives/on.js","1","2","10","100","8c9ac92d-7c27-4376-9131-65e4a26eea59",""
"index.js","/home/marczinusd/dev/vue/src/compiler/directives/index.js","2","6","11","100","4185cde0-c006-45e8-bd51-81594eb56883",""
"bind.js","/home/marczinusd/dev/vue/src/compiler/directives/bind.js","2","6","11","100","732772bb-abfb-4fe0-b366-f45d0392531c",""
"text-parser.js","/home/marczinusd/dev/vue/src/compiler/parser/text-parser.js","4","16","53","100","a4b2e365-0dfd-4f0f-bcd5-96c7cc5eba7b",""
"entry-compiler.js","/home/marczinusd/dev/vue/src/platforms/weex/entry-compiler.js","1","3","2","-1","5565c32d-b646-4f48-a360-588c7a2c4c06",""
"filter-parser.js","/home/marczinusd/dev/vue/src/compiler/parser/filter-parser.js","3","10","97","100","3e7f7cb1-8839-4d57-9279-df10da4f32e6",""
"html-parser.js","/home/marczinusd/dev/vue/src/compiler/parser/html-parser.js","22","61","306","-1","82fd2c3f-a470-46bc-a2d6-e61dc7bb5973",""
"entity-decoder.js","/home/marczinusd/dev/vue/src/compiler/parser/entity-decoder.js","1","9","11","-1","d06796ad-0ad4-41c1-9cac-be71a26f29bd",""
"extract-props.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/extract-props.js","1","5","75","100","35593013-b919-4b85-81c3-8167eef3d183",""
"index.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/index.js","3","6","9","100","39ec4bdc-52b0-47d9-8487-0209bbca2b0b",""
"get-first-component-child.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/get-first-component-child.js","2","3","15","100","3e89492d-37c0-4787-a78c-a37af093d522",""
